annee,scrutin,date_scrutin,source_arrete,province,numero_liste,liste_nom,couleur_bulletin,embleme,rang,nom_prenoms,sexe,page_source,source_url,nom_normalise,nom_cle_comparaison,ocr_a_verifier,liste_id
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,12,BASSET-CREUGNET Loïc,M,39,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,BASSET CREUGNET LOIC,BASSET CREUGNET LOIC,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,13,WATEOU Naïa,F,39,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,WATEOU NAIA,NAIA WATEOU,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,14,FROGIER Brieuc Nahea,M,39,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,FROGIER BRIEUC NAHEA,BRIEUC FROGIER NAHEA,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,15,VENDEGOU Laura,F,39,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,VENDEGOU LAURA,LAURA VENDEGOU,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,16,NORMANDON Cael,M,39,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,NORMANDON CAEL,CAEL NORMANDON,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,17,WAMEDJO Guylène,F,39,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,WAMEDJO GUYLENE,GUYLENE WAMEDJO,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,18,COURTOT Jordan,M,39,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,COURTOT JORDAN,COURTOT JORDAN,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,19,BARBIER Marie-Jo,F,39,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,BARBIER MARIE JO,BARBIER JO MARIE,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,20,ROY Levay,M,39,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,ROY LEVAY,LEVAY ROY,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,21,MOREAU Laure,F,39,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,MOREAU LAURE,LAURE MOREAU,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,22,ROSSARD Xavier,M,39,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,ROSSARD XAVIER,ROSSARD XAVIER,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,23,MALFAR-PAUGA Muriel,F,39,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,MALFAR PAUGA MURIEL,MALFAR MURIEL PAUGA,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,24,YAMAMOTO Nicolas,M,39,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,YAMAMOTO NICOLAS,NICOLAS YAMAMOTO,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,25,TRIPODI Léa,F,39,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,TRIPODI LEA,LEA TRIPODI,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,26,PERRIN Florent,M,39,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,PERRIN FLORENT,FLORENT PERRIN,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,27,MULIAKAAKA Wendy,F,39,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,MULIAKAAKA WENDY,MULIAKAAKA WENDY,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,28,POIWI Stephane,M,39,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,POIWI STEPHANE,POIWI STEPHANE,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,29,BARBOU née KELETAONA Lute,F,39,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,BARBOU KELETAONA LUTE,BARBOU KELETAONA LUTE,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,30,TAOFIFENUA Jonas,M,39,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,TAOFIFENUA JONAS,JONAS TAOFIFENUA,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,31,BULEWAK Wendy Jeannette,F,40,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,BULEWAK WENDY JEANNETTE,BULEWAK JEANNETTE WENDY,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,32,MUGNIER Matthieu,M,40,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,MUGNIER MATTHIEU,MATTHIEU MUGNIER,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,33,BUI-DUYET Diane,F,40,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,BUI DUYET DIANE,BUI DIANE DUYET,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,34,SIVI Yan,M,40,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,SIVI YAN,SIVI YAN,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,35,SARIDJAN-VERGER Christiane,F,40,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,SARIDJAN VERGER CHRISTIANE,CHRISTIANE SARIDJAN VERGER,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,36,FIJALKOWSKI Nicolas,M,40,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,FIJALKOWSKI NICOLAS,FIJALKOWSKI NICOLAS,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,37,PAGES Morgan,F,40,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,PAGES MORGAN,MORGAN PAGES,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,38,LOUECKHOTE Martin,M,40,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,LOUECKHOTE MARTIN,LOUECKHOTE MARTIN,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,39,REUTER Carla,F,40,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,REUTER CARLA,CARLA REUTER,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,40,BERART Emmanuel,M,40,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,BERART EMMANUEL,BERART EMMANUEL,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,41,GALINIÉ Laurence,F,40,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,GALINIE LAURENCE,GALINIE LAURENCE,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,42,TEIN BAI Patrick,M,40,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,TEIN BAI PATRICK,BAI PATRICK TEIN,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,43,COURTOT épouse D'ARCANGELO Maryline,F,40,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,COURTOT D ARCANGELO MARYLINE,ARCANGELO COURTOT MARYLINE,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,44,ALOSIO Roger,M,40,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,ALOSIO ROGER,ALOSIO ROGER,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,45,NEWLAND Dominique,F,40,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,NEWLAND DOMINIQUE,DOMINIQUE NEWLAND,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,46,MEDEVIELLE Georges,M,40,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,MEDEVIELLE GEORGES,GEORGES MEDEVIELLE,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,47,TERIA Karlenn,F,40,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,TERIA KARLENN,KARLENN TERIA,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,48,ROMAIN Antoine,M,40,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,ROMAIN ANTOINE,ANTOINE ROMAIN,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,49,LELONG Mathilda,F,40,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,LELONG MATHILDA,LELONG MATHILDA,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,50,PEYRONNET Léon-Joseph,M,40,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,PEYRONNET LEON JOSEPH,JOSEPH LEON PEYRONNET,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,11,UNIS POUR LE PAYS,non précisé,non précisé,1,MAPOU Louis,M,41,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,MAPOU LOUIS,LOUIS MAPOU,FALSE,2026_Province Sud_11
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,11,UNIS POUR LE PAYS,non précisé,non précisé,2,KOUATHE Inès,F,41,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,KOUATHE INES,INES KOUATHE,FALSE,2026_Province Sud_11
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,11,UNIS POUR LE PAYS,non précisé,non précisé,3,GAMBEY Claude,M,41,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,GAMBEY CLAUDE,CLAUDE GAMBEY,FALSE,2026_Province Sud_11
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,11,UNIS POUR LE PAYS,non précisé,non précisé,4,À PAILLARD Virginie,F,41,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,A PAILLARD VIRGINIE,PAILLARD VIRGINIE,FALSE,2026_Province Sud_11
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,11,UNIS POUR LE PAYS,non précisé,non précisé,5,BONNARD Franck-Gérard,M,41,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,BONNARD FRANCK GERARD,BONNARD FRANCK GERARD,FALSE,2026_Province Sud_11
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,11,UNIS POUR LE PAYS,non précisé,non précisé,6,"POIGOUNE Bella, Marjorie",F,41,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,POIGOUNE BELLA MARJORIE,BELLA MARJORIE POIGOUNE,FALSE,2026_Province Sud_11
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,11,UNIS POUR LE PAYS,non précisé,non précisé,7,MAPERI Sagato,M,41,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,MAPERI SAGATO,MAPERI SAGATO,FALSE,2026_Province Sud_11
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,11,UNIS POUR LE PAYS,non précisé,non précisé,8,GUAENERE Julia Danielle,F,41,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,GUAENERE JULIA DANIELLE,DANIELLE GUAENERE JULIA,FALSE,2026_Province Sud_11
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,11,UNIS POUR LE PAYS,non précisé,non précisé,9,"BOUEARAN Mario, Alain",M,41,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,BOUEARAN MARIO ALAIN,ALAIN BOUEARAN MARIO,FALSE,2026_Province Sud_11
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,11,UNIS POUR LE PAYS,non précisé,non précisé,10,"D'ANGLEBERMES Mégane, Odette",F,41,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,D ANGLEBERMES MEGANE ODETTE,ANGLEBERMES MEGANE ODETTE,FALSE,2026_Province Sud_11
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,11,UNIS POUR LE PAYS,non précisé,non précisé,11,"FICHTER Rudy, Roger",M,41,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,FICHTER RUDY ROGER,FICHTER ROGER RUDY,FALSE,2026_Province Sud_11
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,11,UNIS POUR LE PAYS,non précisé,non précisé,12,OFFLAVILLE Sarah,F,41,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,OFFLAVILLE SARAH,OFFLAVILLE SARAH,FALSE,2026_Province Sud_11
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,11,UNIS POUR LE PAYS,non précisé,non précisé,13,MONEFARA Pierre,M,41,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,MONEFARA PIERRE,MONEFARA PIERRE,FALSE,2026_Province Sud_11
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,11,UNIS POUR LE PAYS,non précisé,non précisé,14,"WANAKAHME Marguerite, Cuké",F,41,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,WANAKAHME MARGUERITE CUKE,CUKE MARGUERITE WANAKAHME,FALSE,2026_Province Sud_11
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,11,UNIS POUR LE PAYS,non précisé,non précisé,15,ATTI Lary,M,41,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,ATTI LARY,ATTI LARY,FALSE,2026_Province Sud_11
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,11,UNIS POUR LE PAYS,non précisé,non précisé,16,BOERE Cheyenne,F,41,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,BOERE CHEYENNE,BOERE CHEYENNE,FALSE,2026_Province Sud_11
