election,tour,province_code,province,code_departement,code_commune,commune,commune_norm,code_bv,bureau_nom,inscrits,votants,abstentions,exprimes,blancs,nuls,type_resultat,option,numero_liste,nuance,voix,pct_exprimes,pct_inscrits,longitude,latitude,geo_source,iris_codgeo,iris_libgeo,option_norm,bloc,camp_institutionnel,parti,libelle,source,notes
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0030,Ecole Mathilde Broquet 1,1024,657,367,639,13,5,liste,PS_liste_05,5,,8,1.25,0.78,166.467549840387,-22.256293239868,etablissements_publics_nc,1827,Aérodrome Sud,PS LISTE 05,loyaliste,anti_independantiste,CNR,Caledonie nouvelle et reunie,wikipedia_provinciales_2019,Mapping par total de voix
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0030,Ecole Mathilde Broquet 1,1024,657,367,639,13,5,liste,PS_liste_06,6,,49,7.67,4.79,166.467549840387,-22.256293239868,etablissements_publics_nc,1827,Aérodrome Sud,PS LISTE 06,centriste,anti_independantiste,LEO,L'Eveil oceanien,wikipedia_provinciales_2019,Classe comme centre anti-independantiste
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0030,Ecole Mathilde Broquet 1,1024,657,367,639,13,5,liste,PS_liste_07,7,,68,10.64,6.64,166.467549840387,-22.256293239868,etablissements_publics_nc,1827,Aérodrome Sud,PS LISTE 07,independantiste,independantiste,FLNKS,Front de liberation nationale kanak et socialiste,wikipedia_provinciales_2019,Mapping par total de voix
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0030,Ecole Mathilde Broquet 1,1024,657,367,639,13,5,liste,PS_liste_08,8,,18,2.82,1.76,166.467549840387,-22.256293239868,etablissements_publics_nc,1827,Aérodrome Sud,PS LISTE 08,autre,neutre,ACT,Alliance citoyenne pour la transition,wikipedia_provinciales_2019,Autres listes selon Wikipedia
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0030,Ecole Mathilde Broquet 1,1024,657,367,639,13,5,liste,PS_liste_09,9,,15,2.35,1.46,166.467549840387,-22.256293239868,etablissements_publics_nc,1827,Aérodrome Sud,PS LISTE 09,autre,neutre,CA,Construire autrement,wikipedia_provinciales_2019,Autres listes selon Wikipedia
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0030,Ecole Mathilde Broquet 1,1024,657,367,639,13,5,liste,PS_liste_10,10,,12,1.88,1.17,166.467549840387,-22.256293239868,etablissements_publics_nc,1827,Aérodrome Sud,PS LISTE 10,centriste,anti_independantiste,DCC,Destin commun caledonien,wikipedia_provinciales_2019,Centre anti-independantiste
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0030,Ecole Mathilde Broquet 1,1024,657,367,639,13,5,liste,PS_liste_11,11,,138,21.6,13.48,166.467549840387,-22.256293239868,etablissements_publics_nc,1827,Aérodrome Sud,PS LISTE 11,centriste,anti_independantiste,CE,Caledonie ensemble,wikipedia_provinciales_2019,CE compte dans anti-independantistes mais isole comme centriste
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0031,Ecole Marie Courtot 1,1056,704,352,688,10,6,liste,PS_liste_01,1,,10,1.45,0.95,166.470464378859,-22.2425220070829,etablissements_publics_nc,1834,PK 6 Nord,PS LISTE 01,independantiste,independantiste,MNIS,Mouvement neo-independantiste et souverainiste,wikipedia_provinciales_2019,Mapping par total de voix
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0031,Ecole Marie Courtot 1,1056,704,352,688,10,6,liste,PS_liste_02,2,,31,4.51,2.94,166.470464378859,-22.2425220070829,etablissements_publics_nc,1834,PK 6 Nord,PS LISTE 02,loyaliste,anti_independantiste,RN,Rassemblement national,wikipedia_provinciales_2019,Mapping par total de voix
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0031,Ecole Marie Courtot 1,1056,704,352,688,10,6,liste,PS_liste_03,3,,293,42.59,27.75,166.470464378859,-22.2425220070829,etablissements_publics_nc,1834,PK 6 Nord,PS LISTE 03,loyaliste,anti_independantiste,AVENIR CONFIANCE,L'Avenir en confiance,wikipedia_provinciales_2019,Mapping par total de voix
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0031,Ecole Marie Courtot 1,1056,704,352,688,10,6,liste,PS_liste_04,4,,17,2.47,1.61,166.470464378859,-22.2425220070829,etablissements_publics_nc,1834,PK 6 Nord,PS LISTE 04,independantiste,independantiste,PT,Parti travailliste,wikipedia_provinciales_2019,Mapping par total de voix
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0031,Ecole Marie Courtot 1,1056,704,352,688,10,6,liste,PS_liste_05,5,,14,2.03,1.33,166.470464378859,-22.2425220070829,etablissements_publics_nc,1834,PK 6 Nord,PS LISTE 05,loyaliste,anti_independantiste,CNR,Caledonie nouvelle et reunie,wikipedia_provinciales_2019,Mapping par total de voix
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0031,Ecole Marie Courtot 1,1056,704,352,688,10,6,liste,PS_liste_06,6,,52,7.56,4.92,166.470464378859,-22.2425220070829,etablissements_publics_nc,1834,PK 6 Nord,PS LISTE 06,centriste,anti_independantiste,LEO,L'Eveil oceanien,wikipedia_provinciales_2019,Classe comme centre anti-independantiste
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0031,Ecole Marie Courtot 1,1056,704,352,688,10,6,liste,PS_liste_07,7,,72,10.47,6.82,166.470464378859,-22.2425220070829,etablissements_publics_nc,1834,PK 6 Nord,PS LISTE 07,independantiste,independantiste,FLNKS,Front de liberation nationale kanak et socialiste,wikipedia_provinciales_2019,Mapping par total de voix
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0031,Ecole Marie Courtot 1,1056,704,352,688,10,6,liste,PS_liste_08,8,,26,3.78,2.46,166.470464378859,-22.2425220070829,etablissements_publics_nc,1834,PK 6 Nord,PS LISTE 08,autre,neutre,ACT,Alliance citoyenne pour la transition,wikipedia_provinciales_2019,Autres listes selon Wikipedia
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0031,Ecole Marie Courtot 1,1056,704,352,688,10,6,liste,PS_liste_09,9,,19,2.76,1.8,166.470464378859,-22.2425220070829,etablissements_publics_nc,1834,PK 6 Nord,PS LISTE 09,autre,neutre,CA,Construire autrement,wikipedia_provinciales_2019,Autres listes selon Wikipedia
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0031,Ecole Marie Courtot 1,1056,704,352,688,10,6,liste,PS_liste_10,10,,20,2.91,1.89,166.470464378859,-22.2425220070829,etablissements_publics_nc,1834,PK 6 Nord,PS LISTE 10,centriste,anti_independantiste,DCC,Destin commun caledonien,wikipedia_provinciales_2019,Centre anti-independantiste
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0031,Ecole Marie Courtot 1,1056,704,352,688,10,6,liste,PS_liste_11,11,,134,19.48,12.69,166.470464378859,-22.2425220070829,etablissements_publics_nc,1834,PK 6 Nord,PS LISTE 11,centriste,anti_independantiste,CE,Caledonie ensemble,wikipedia_provinciales_2019,CE compte dans anti-independantistes mais isole comme centriste
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0032,Ecole Marie Courtot 2,851,635,216,620,11,4,liste,PS_liste_01,1,,2,0.32,0.24,166.470464378859,-22.2425220070829,etablissements_publics_nc,1834,PK 6 Nord,PS LISTE 01,independantiste,independantiste,MNIS,Mouvement neo-independantiste et souverainiste,wikipedia_provinciales_2019,Mapping par total de voix
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0032,Ecole Marie Courtot 2,851,635,216,620,11,4,liste,PS_liste_02,2,,34,5.48,4,166.470464378859,-22.2425220070829,etablissements_publics_nc,1834,PK 6 Nord,PS LISTE 02,loyaliste,anti_independantiste,RN,Rassemblement national,wikipedia_provinciales_2019,Mapping par total de voix
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0032,Ecole Marie Courtot 2,851,635,216,620,11,4,liste,PS_liste_03,3,,408,65.81,47.94,166.470464378859,-22.2425220070829,etablissements_publics_nc,1834,PK 6 Nord,PS LISTE 03,loyaliste,anti_independantiste,AVENIR CONFIANCE,L'Avenir en confiance,wikipedia_provinciales_2019,Mapping par total de voix
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0032,Ecole Marie Courtot 2,851,635,216,620,11,4,liste,PS_liste_04,4,,0,0,0,166.470464378859,-22.2425220070829,etablissements_publics_nc,1834,PK 6 Nord,PS LISTE 04,independantiste,independantiste,PT,Parti travailliste,wikipedia_provinciales_2019,Mapping par total de voix
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0032,Ecole Marie Courtot 2,851,635,216,620,11,4,liste,PS_liste_05,5,,5,0.81,0.59,166.470464378859,-22.2425220070829,etablissements_publics_nc,1834,PK 6 Nord,PS LISTE 05,loyaliste,anti_independantiste,CNR,Caledonie nouvelle et reunie,wikipedia_provinciales_2019,Mapping par total de voix
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0032,Ecole Marie Courtot 2,851,635,216,620,11,4,liste,PS_liste_06,6,,4,0.65,0.47,166.470464378859,-22.2425220070829,etablissements_publics_nc,1834,PK 6 Nord,PS LISTE 06,centriste,anti_independantiste,LEO,L'Eveil oceanien,wikipedia_provinciales_2019,Classe comme centre anti-independantiste
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0032,Ecole Marie Courtot 2,851,635,216,620,11,4,liste,PS_liste_07,7,,14,2.26,1.65,166.470464378859,-22.2425220070829,etablissements_publics_nc,1834,PK 6 Nord,PS LISTE 07,independantiste,independantiste,FLNKS,Front de liberation nationale kanak et socialiste,wikipedia_provinciales_2019,Mapping par total de voix
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0032,Ecole Marie Courtot 2,851,635,216,620,11,4,liste,PS_liste_08,8,,18,2.9,2.12,166.470464378859,-22.2425220070829,etablissements_publics_nc,1834,PK 6 Nord,PS LISTE 08,autre,neutre,ACT,Alliance citoyenne pour la transition,wikipedia_provinciales_2019,Autres listes selon Wikipedia
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0032,Ecole Marie Courtot 2,851,635,216,620,11,4,liste,PS_liste_09,9,,18,2.9,2.12,166.470464378859,-22.2425220070829,etablissements_publics_nc,1834,PK 6 Nord,PS LISTE 09,autre,neutre,CA,Construire autrement,wikipedia_provinciales_2019,Autres listes selon Wikipedia
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0032,Ecole Marie Courtot 2,851,635,216,620,11,4,liste,PS_liste_10,10,,8,1.29,0.94,166.470464378859,-22.2425220070829,etablissements_publics_nc,1834,PK 6 Nord,PS LISTE 10,centriste,anti_independantiste,DCC,Destin commun caledonien,wikipedia_provinciales_2019,Centre anti-independantiste
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0032,Ecole Marie Courtot 2,851,635,216,620,11,4,liste,PS_liste_11,11,,109,17.58,12.81,166.470464378859,-22.2425220070829,etablissements_publics_nc,1834,PK 6 Nord,PS LISTE 11,centriste,anti_independantiste,CE,Caledonie ensemble,wikipedia_provinciales_2019,CE compte dans anti-independantistes mais isole comme centriste
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0033,Ecole Suzanne Berton,926,569,357,546,17,6,liste,PS_liste_01,1,,22,4.03,2.38,166.463601949873,-22.2382604330193,etablissements_publics_nc,1833,Riviére Salée Sud,PS LISTE 01,independantiste,independantiste,MNIS,Mouvement neo-independantiste et souverainiste,wikipedia_provinciales_2019,Mapping par total de voix
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0033,Ecole Suzanne Berton,926,569,357,546,17,6,liste,PS_liste_02,2,,20,3.66,2.16,166.463601949873,-22.2382604330193,etablissements_publics_nc,1833,Riviére Salée Sud,PS LISTE 02,loyaliste,anti_independantiste,RN,Rassemblement national,wikipedia_provinciales_2019,Mapping par total de voix
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0033,Ecole Suzanne Berton,926,569,357,546,17,6,liste,PS_liste_03,3,,114,20.88,12.31,166.463601949873,-22.2382604330193,etablissements_publics_nc,1833,Riviére Salée Sud,PS LISTE 03,loyaliste,anti_independantiste,AVENIR CONFIANCE,L'Avenir en confiance,wikipedia_provinciales_2019,Mapping par total de voix
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0033,Ecole Suzanne Berton,926,569,357,546,17,6,liste,PS_liste_04,4,,28,5.13,3.02,166.463601949873,-22.2382604330193,etablissements_publics_nc,1833,Riviére Salée Sud,PS LISTE 04,independantiste,independantiste,PT,Parti travailliste,wikipedia_provinciales_2019,Mapping par total de voix
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0033,Ecole Suzanne Berton,926,569,357,546,17,6,liste,PS_liste_05,5,,9,1.65,0.97,166.463601949873,-22.2382604330193,etablissements_publics_nc,1833,Riviére Salée Sud,PS LISTE 05,loyaliste,anti_independantiste,CNR,Caledonie nouvelle et reunie,wikipedia_provinciales_2019,Mapping par total de voix
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0033,Ecole Suzanne Berton,926,569,357,546,17,6,liste,PS_liste_06,6,,89,16.3,9.61,166.463601949873,-22.2382604330193,etablissements_publics_nc,1833,Riviére Salée Sud,PS LISTE 06,centriste,anti_independantiste,LEO,L'Eveil oceanien,wikipedia_provinciales_2019,Classe comme centre anti-independantiste
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0033,Ecole Suzanne Berton,926,569,357,546,17,6,liste,PS_liste_07,7,,101,18.5,10.91,166.463601949873,-22.2382604330193,etablissements_publics_nc,1833,Riviére Salée Sud,PS LISTE 07,independantiste,independantiste,FLNKS,Front de liberation nationale kanak et socialiste,wikipedia_provinciales_2019,Mapping par total de voix
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0033,Ecole Suzanne Berton,926,569,357,546,17,6,liste,PS_liste_08,8,,13,2.38,1.4,166.463601949873,-22.2382604330193,etablissements_publics_nc,1833,Riviére Salée Sud,PS LISTE 08,autre,neutre,ACT,Alliance citoyenne pour la transition,wikipedia_provinciales_2019,Autres listes selon Wikipedia
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0033,Ecole Suzanne Berton,926,569,357,546,17,6,liste,PS_liste_09,9,,16,2.93,1.73,166.463601949873,-22.2382604330193,etablissements_publics_nc,1833,Riviére Salée Sud,PS LISTE 09,autre,neutre,CA,Construire autrement,wikipedia_provinciales_2019,Autres listes selon Wikipedia
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0033,Ecole Suzanne Berton,926,569,357,546,17,6,liste,PS_liste_10,10,,12,2.2,1.3,166.463601949873,-22.2382604330193,etablissements_publics_nc,1833,Riviére Salée Sud,PS LISTE 10,centriste,anti_independantiste,DCC,Destin commun caledonien,wikipedia_provinciales_2019,Centre anti-independantiste
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0033,Ecole Suzanne Berton,926,569,357,546,17,6,liste,PS_liste_11,11,,122,22.34,13.17,166.463601949873,-22.2382604330193,etablissements_publics_nc,1833,Riviére Salée Sud,PS LISTE 11,centriste,anti_independantiste,CE,Caledonie ensemble,wikipedia_provinciales_2019,CE compte dans anti-independantistes mais isole comme centriste
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0034,Ecole Les Roses,866,587,279,572,12,3,liste,PS_liste_01,1,,22,3.85,2.54,166.443135087106,-22.2929071476207,etablissements_publics_nc,1806,Motor Pool - Receiving,PS LISTE 01,independantiste,independantiste,MNIS,Mouvement neo-independantiste et souverainiste,wikipedia_provinciales_2019,Mapping par total de voix
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0034,Ecole Les Roses,866,587,279,572,12,3,liste,PS_liste_02,2,,24,4.2,2.77,166.443135087106,-22.2929071476207,etablissements_publics_nc,1806,Motor Pool - Receiving,PS LISTE 02,loyaliste,anti_independantiste,RN,Rassemblement national,wikipedia_provinciales_2019,Mapping par total de voix
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0034,Ecole Les Roses,866,587,279,572,12,3,liste,PS_liste_03,3,,221,38.64,25.52,166.443135087106,-22.2929071476207,etablissements_publics_nc,1806,Motor Pool - Receiving,PS LISTE 03,loyaliste,anti_independantiste,AVENIR CONFIANCE,L'Avenir en confiance,wikipedia_provinciales_2019,Mapping par total de voix
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0034,Ecole Les Roses,866,587,279,572,12,3,liste,PS_liste_04,4,,21,3.67,2.42,166.443135087106,-22.2929071476207,etablissements_publics_nc,1806,Motor Pool - Receiving,PS LISTE 04,independantiste,independantiste,PT,Parti travailliste,wikipedia_provinciales_2019,Mapping par total de voix
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0034,Ecole Les Roses,866,587,279,572,12,3,liste,PS_liste_05,5,,12,2.1,1.39,166.443135087106,-22.2929071476207,etablissements_publics_nc,1806,Motor Pool - Receiving,PS LISTE 05,loyaliste,anti_independantiste,CNR,Caledonie nouvelle et reunie,wikipedia_provinciales_2019,Mapping par total de voix
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0034,Ecole Les Roses,866,587,279,572,12,3,liste,PS_liste_06,6,,63,11.01,7.27,166.443135087106,-22.2929071476207,etablissements_publics_nc,1806,Motor Pool - Receiving,PS LISTE 06,centriste,anti_independantiste,LEO,L'Eveil oceanien,wikipedia_provinciales_2019,Classe comme centre anti-independantiste
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0034,Ecole Les Roses,866,587,279,572,12,3,liste,PS_liste_07,7,,62,10.84,7.16,166.443135087106,-22.2929071476207,etablissements_publics_nc,1806,Motor Pool - Receiving,PS LISTE 07,independantiste,independantiste,FLNKS,Front de liberation nationale kanak et socialiste,wikipedia_provinciales_2019,Mapping par total de voix
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0034,Ecole Les Roses,866,587,279,572,12,3,liste,PS_liste_08,8,,16,2.8,1.85,166.443135087106,-22.2929071476207,etablissements_publics_nc,1806,Motor Pool - Receiving,PS LISTE 08,autre,neutre,ACT,Alliance citoyenne pour la transition,wikipedia_provinciales_2019,Autres listes selon Wikipedia
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0034,Ecole Les Roses,866,587,279,572,12,3,liste,PS_liste_09,9,,16,2.8,1.85,166.443135087106,-22.2929071476207,etablissements_publics_nc,1806,Motor Pool - Receiving,PS LISTE 09,autre,neutre,CA,Construire autrement,wikipedia_provinciales_2019,Autres listes selon Wikipedia
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0034,Ecole Les Roses,866,587,279,572,12,3,liste,PS_liste_10,10,,13,2.27,1.5,166.443135087106,-22.2929071476207,etablissements_publics_nc,1806,Motor Pool - Receiving,PS LISTE 10,centriste,anti_independantiste,DCC,Destin commun caledonien,wikipedia_provinciales_2019,Centre anti-independantiste
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0034,Ecole Les Roses,866,587,279,572,12,3,liste,PS_liste_11,11,,102,17.83,11.78,166.443135087106,-22.2929071476207,etablissements_publics_nc,1806,Motor Pool - Receiving,PS LISTE 11,centriste,anti_independantiste,CE,Caledonie ensemble,wikipedia_provinciales_2019,CE compte dans anti-independantistes mais isole comme centriste
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0035,Ecole Les Oeillets,845,547,298,531,15,1,liste,PS_liste_01,1,,16,3.01,1.89,166.443135087106,-22.2929071476207,etablissements_publics_nc,1806,Motor Pool - Receiving,PS LISTE 01,independantiste,independantiste,MNIS,Mouvement neo-independantiste et souverainiste,wikipedia_provinciales_2019,Mapping par total de voix
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0035,Ecole Les Oeillets,845,547,298,531,15,1,liste,PS_liste_02,2,,14,2.64,1.66,166.443135087106,-22.2929071476207,etablissements_publics_nc,1806,Motor Pool - Receiving,PS LISTE 02,loyaliste,anti_independantiste,RN,Rassemblement national,wikipedia_provinciales_2019,Mapping par total de voix
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0035,Ecole Les Oeillets,845,547,298,531,15,1,liste,PS_liste_03,3,,193,36.35,22.84,166.443135087106,-22.2929071476207,etablissements_publics_nc,1806,Motor Pool - Receiving,PS LISTE 03,loyaliste,anti_independantiste,AVENIR CONFIANCE,L'Avenir en confiance,wikipedia_provinciales_2019,Mapping par total de voix
provinciales_2019,,PS,Province Sud,988,98818,Nouméa,NOUMEA,0035,Ecole Les Oeillets,845,547,298,531,15,1,liste,PS_liste_04,4,,17,3.2,2.01,166.443135087106,-22.2929071476207,etablissements_publics_nc,1806,Motor Pool - Receiving,PS LISTE 04,independantiste,independantiste,PT,Parti travailliste,wikipedia_provinciales_2019,Mapping par total de voix
